cohortDefinitionId,timeId,countValue,covariateId,averageValue,sd,minValue,maxValue,p10Value,p25Value,medianValue,p75Value,p90Value,mean,startDayTemporalCharacterization,endDayTemporalCharacterization
2899,1,179,4292703000702,88.94486033519551,96.64866707613065,0,434,11,21,46.5,86.6,172,0.010123289220676394,-730,-1
2899,2,657,4301868483702,76.23135464231355,36.30970344368355,0,884,51,56,61,62,64,0.037156430268069224,0,30
2899,1,2664,4301868483702,74.1403903903904,25.590462264606657,0,883,60,65,70,76,80,0.1506616898540889,-730,-1
2899,1,1297,4308739000702,33.117116422513504,22.35301543608765,2.76,197,10.9,18.1,26,35,45,0.0733514308336161,-730,-1
2899,2,141,4308739000702,29.756808510638297,20.158750858379413,5.2,112,5.2,6.9,9,10,11,0.007974211062097048,0,30
2899,1,5663,4324383000702,2.355253399258348,26.908681851621147,0,1580.92,0.62,0.7,0.8,0.9,1,0.32026920031670625,-730,-1
2899,2,106,4324383840702,0.8478301886792453,0.2703084823889043,0.4,2.68,0.52,0.57,0.59,0.63,0.64,0.005994796968668703,0,30
2899,2,132,40483362000702,95,15.140058587925,60,146,66,70,74,77,78,0.007465218866644045,0,30
2899,1,313,4339397000702,53.9717412140575,436.4958061573871,0,7690,2.96,12.3,13.7,14.6,15.7,0.017701617464087775,-730,-1
2899,1,160,3013720000702,71.33731249999998,42.93379116208501,1.17,159,2.37,4.29,82,97,106,0.009048750141386721,-730,-1
2899,1,420,3022547000702,116.88571428571429,520.9522514051731,0,8665,3,7,21,45,85,0.023752969121140142,-730,-1
2899,1,351,3037556840702,5.203988603988605,1.4014205200993293,2,9.6,3.5,4,4.9,5.8,6.4,0.01985069562266712,-730,-1
2899,2,735,3038553531702,25.970693877551,5.685240289319862,13.65,70.22,17.01,18.23,19.36,20.2,20.7,0.04156769596199525,0,30
2899,1,220,3006696647702,17.8,54.574117002250645,1,565,1,1,3,7,16,0.012442031444406742,-730,-1
2899,1,158,3011505000702,80.10132911392407,17.568314743753312,0.59,116,63.6,71,78.3,84.1,91,0.008935640764619387,-730,-1
2899,1,157,3023700554702,15.752229299363051,2.8513511414240353,9,25.2,11.4,13.4,15.3,16.7,18.2,0.00887908607623572,-730,-1
2899,2,752,3025315529702,73.64198138297871,18.63250469177097,0.77,158,40,46,50,54,55,0.04252912566451759,0,30
2899,1,274,4008116000702,102.72069343065694,6.935242473200289,7.5,139,98.9,101,103,104,105,0.01549598461712476,-730,-1
2899,1,174,3035320840702,0.42109195402298855,0.5515846458644269,0,4.46,0.05,0.1,0.19,0.42,0.6,0.009840515778758059,-730,-1
2899,1,3988,3036277582702,167.3961885656971,10.76890923382356,74,200,155,160,165,171,175,0.22554009727406402,-730,-1
2899,1,359,4012918000702,250.375208913649,100.57839446901414,90,685,145,168,208,292,353,0.020303133129736455,-730,-1
2899,1,154,4013965000702,97.08246753246753,3.6859055541129817,64,100,95,96,98,98,99,0.00870942201108472,-730,-1
2899,2,131,4016239583702,87.62900763358779,7.083702731781517,57.9,104,66,69,80,82,83,0.0074086641782603775,0,30
2899,1,5590,4008265000702,210.41525636672625,373.4851241297834,0.41,24167,148,171,197,219,235,0.3161407080646986,-730,-1
2899,1,340,4017648000702,26.95358823529411,252.5590690966309,1.29,4480,2.94,4,5.5,8.3,11.51,0.01922859405044678,-730,-1
2899,1,512,4008265840702,203.53515625,40.326780814443445,45,354,150,171,193,213,232,0.028956000452437507,-730,-1
2899,2,718,4012479000702,122.14278551532034,38.98715648813902,2,243,42,59,70,76,80,0.04060626625947291,0,30
2899,1,272,4017770000702,13.155147058823532,6.840238875578315,4.4,50,7,9,11,14.2,16.2,0.015382875240357426,-730,-1
2899,1,4454,4016239000702,89.96940772339468,133.90975761688094,0.98,8931,79,84.4,88,90.6,92.6,0.25189458206085286,-730,-1
2899,1,359,4017280000702,748.4369247910864,3262.018995060991,0,33057,13,25,51,119,285,0.020303133129736455,-730,-1
2899,2,167,4017361000702,38.36502994011977,32.318850254552785,0.34,362,0.34,0.67,11,15,16,0.00944463296007239,0,30
2899,1,371,4094436000702,323.95649595687325,106.5171009724748,0,919,230,260,308,365,399,0.02098178939034046,-730,-1
2899,1,1838,4097430000702,139.58752448313385,11.440741822747432,1.36,151,137,139,140,141.4,143,0.10394751724917996,-730,-1
2899,1,173,4097430753702,140.20231213872833,3.5694269254911957,129,175,137,138,140,141,142,0.009783961090374393,-730,-1
2899,1,369,4032173000702,365.83815718157183,362.4833115609348,3.59,5700,149,202,282,372,451,0.020868680013573126,-730,-1
2899,1,5350,4032789000702,119.53367551401875,88.78968711517668,0.51,2051,54,69,92,123,154,0.3025675828526185,-730,-1
2899,2,692,4032789000702,124.36940751445088,90.5435457856608,1.13,1018,37,44,50,53,56,0.03913584436149757,0,30
2899,1,5736,4144235000702,120.5999058577406,1862.1640581639551,0,141108,77,84,90,98,106,0.3243976925687139,-730,-1
2899,2,388,4148615000702,161.09708762886595,720.5464123144659,1.38,7780.000000000002,2.06,2.6,3.29,4.1,5.05,0.021943219092862797,0,30
2899,1,2932,4148615000702,144.33830491132326,622.5199705720798,1,7600.000000000002,4.09,42.1,51.5,57.8,62.2,0.16581834634091167,-730,-1
2899,2,1522,4152194876702,128.16031537450723,17.531729159345545,13,220,95,101,110,110,113,0.08607623571994118,0,30
2899,1,5312,4153000000702,1843.4178151920191,94010.47817065186,0,4910000,10.9,12.5,13.6,14.5,15.3,0.30041850469403913,-730,-1
2899,2,791,4153000000702,204.8983568900128,5054.031224356086,0,142115.30000000002,0,0.06,10.1,11.1,11.5,0.0447347585114806,0,30
2899,2,126,4153001554702,53.98095238095237,11.104836526744291,27.5,81.3,33.2,37.2,40.3,43,43.9,0.007125890736342043,0,30
2899,1,640,4153001554702,54.289062499999986,9.4448405600214,24.6,81.4,40.3,46.4,52.2,57.5,60.5,0.036195000565546885,-730,-1
2899,1,186,4135810000702,175.6093010752688,126.73833775249548,0,538,2.11,70,159,219,271.90000000000003,0.010519172039362062,-730,-1
2899,1,639,4156653554702,0.6140062597809074,0.33783457577298537,0,2.7,0.2,0.3,0.5,0.7,0.8,0.036138445877163215,-730,-1
2899,2,126,4156653554702,0.5397619047619047,0.3215822489770585,0,1.7,0.1,0.2,0.2,0.3,0.4,0.007125890736342043,0,30
2899,1,114,4163378000702,964.0112631578947,566.3578210733223,1.094,2641,9.51,743,1015,1205,1322,0.006447234475738039,-730,-1
2899,1,564,4144235840702,93.2836879432624,21.371559009812724,56,315,77,82,88,94,98,0.03189684424838819,-730,-1
2899,1,913,4148594000702,14.940646221248633,5.010281459721041,0.47,63,9.9,12.2,14.4,16.4,17.9,0.051634430494287974,-730,-1
2899,1,1388,4176561000702,155.16350864553303,2876.6959699954946,0.9,107162,6.9,13,35,71,122,0.07849790747652981,-730,-1
2899,2,146,4176561000702,105.30397260273972,157.3759266587358,3,854,3,4.2,5,6,6.8,0.008256984504015383,0,30
2899,1,117,4148615848702,3.672991452991453,1.656827184377368,1.55,15.52,2.22,2.77,3.38,4.13,5.32,0.00661689854088904,-730,-1
2899,1,276,4149280000702,40.09123188405798,42.92207016024017,0.1,263.29999999999995,4.19,6.11,14.7,54.28,86.77,0.015609093993892093,-730,-1
2899,1,350,4149519000702,132.80814,445.142037982193,0,4771,0,0,0,0.05,50,0.01979414093428345,-730,-1
2899,1,153,4149519840702,18.601307189542485,89.46245462624921,0,726,0,0,0,0,0,0.008652867322701051,-730,-1
2899,1,1143,4184637000702,19.84038582677166,21.23000016397116,2,174,5.4,5.8,6.6,10.4,40,0.06464200882253139,-730,-1
2899,2,175,4184637000702,21.320742857142857,21.692914888081397,3.8,93,4.9,5,5.3,5.4,5.5,0.009897070467141725,0,30
2899,2,114,4153000713702,13.865789473684204,1.6595035480778295,10.2,18.4,10.2,11,12.1,12.5,12.8,0.006447234475738039,0,30
2899,1,299,4192368583702,10.126421404682274,1.4292501329814706,6.7,13.9,8.1,8.7,9.9,10.7,11.2,0.016909851826716435,-730,-1
2899,1,126,4197249000702,4.504365079365079,9.92343525164803,0.55,109,1.3,1.7,2.5,3.9,5.51,0.007125890736342043,-730,-1
2899,1,141,4197913000702,24.32049645390071,79.81128159894475,0.85,921,4.8,6.3,9.9,16.93,28.6,0.007974211062097048,-730,-1
2899,1,3064,4198885000702,32.199144908616184,48.706129792058185,0,1553,11,14,19,28,39,0.1732835652075557,-730,-1
2899,2,364,4198885000702,36.748626373626365,44.90695152900731,5,546,7,9,10,11,11,0.02058590657165479,0,30
2899,1,129,4164784000702,19.319534883720937,62.12236387591814,0,676.7,2,3.54,7.5,13.48,18.66,0.007295554801493044,-730,-1
2899,1,1534,4208414000702,3.7576838331160345,18.937490203126583,0,572,0.08,0.18,0.5,1.6,3.16,0.08675489198054519,-730,-1
2899,1,103,4213861000702,16.28388349514563,9.881208570302672,1.82,59.3,5.9,9.4,14.4,19.4,23.2,0.005825132903517702,-730,-1
2899,1,141,4216098444702,0.184113475177305,0.13205556688642103,0,0.87,0.05,0.08,0.13,0.17,0.21,0.007974211062097048,-730,-1
2899,1,117,4172647848702,0.05504273504273503,0.02664012826234823,0.01,0.14,0.02,0.04,0.05,0.07,0.09,0.00661689854088904,-730,-1
2899,1,112,4216722840702,9.442678571428573,0.4228581048460307,8.3,10.3,8.9,9.2,9.4,9.6,9.7,0.006334125098970704,-730,-1
2899,1,2537,4182871000702,31.58332676389436,74.79067462809623,14.7,2906,25.2,28,29.4,30.4,31.1,0.1434792444293632,-730,-1
2899,2,347,4182871000702,29.525590778097975,6.509490438021188,17.5,99,19.6,20.7,23.7,25.5,26.1,0.019624476869132452,0,30
2899,1,203,4244721000702,3.1579310344827585,5.977460192394079,0.26,73,0.8,1.1,1.7,2.5,3.79,0.011480601741884403,-730,-1
2899,1,2295,4245152000702,4.770496732026142,7.185702639337285,0.49,143,3.8,4.01,4.3,4.5,4.7,0.12979300984051578,-730,-1
2899,1,250,4245152753702,4.317959999999999,0.37486950661257007,2.9,5.5,3.8,4.1,4.3,4.5,4.6,0.014138672095916752,-730,-1
2899,1,681,4192368000702,988.5553744493392,15211.015881028849,4.9,317000,7.7,8.7,9.9,10.8,11.3,0.03851374278927723,-730,-1
2899,1,2761,4246879000702,31.823821767475568,1528.343570876526,0,80300,0.57,1.01,1.58,2.24,2.95,0.1561474946273046,-730,-1
2899,1,546,4194332554702,7.9016300366300385,2.2325733082336687,1.63,18.6,5.4,6.2,7.4,8.3,9.1,0.030878859857482184,-730,-1
2899,2,132,4194332554702,8.637727272727272,2.7459234436960975,2.6,18.3,4.5,4.9,5.5,5.9,6,0.007465218866644045,0,30
2899,1,175,4194418000702,1.4601600000000003,4.37817729717713,0,35.4,0.1,0.2,0.39,0.642,1,0.009897070467141725,-730,-1
2899,2,187,4196969000702,12.04192513368984,80.26638529360775,0.36,1101.19,0.72,0.73,0.8,0.86,0.89,0.01057572672774573,0,30
2899,1,1378,4196969000702,6.43339404934688,27.840177483999945,0.45,1000,0.85,1.01,1.29,8.69,11,0.07793236059269314,-730,-1
2899,1,352,4261078000702,3.06268465909091,11.529293483466892,0.85,97.2,0.94,0.99,1.03,1.11,1.64,0.019907250311050787,-730,-1
2899,1,4062,4263457000702,23.22424913835549,16.295638396395837,5,367,14,16,19,23,27,0.2297251442144554,-730,-1
2899,2,524,4263457000702,24.217557251908396,17.949515908899297,7,284,10,11,13,14,14,0.02963465671304151,0,30
2899,1,432,4198885645702,32.53472222222222,46.83251193776196,5,613,11,14,19,26,34,0.024431625381744145,-730,-1
2899,2,255,4212065000702,19.29235294117647,20.16331524931964,2,120,2,2,2,2,2,0.014421445537835087,0,30
2899,1,2172,4212065000702,15.551772559852669,15.067920549916392,0.1,101,2,5,9,17,25,0.12283678316932474,-730,-1
2899,2,773,4267147000702,48634.816300129365,104299.5856907404,42.8,695000,124,145,161,175,181,0.0437167741205746,0,30
2899,1,101,4212065588702,16.99009900990099,18.383413746910527,1,96,2,5,8,14,20,0.005712023526750367,-730,-1
2899,1,2236,4215028000702,6.7600026833631475,30.142986109838045,0.03,1014,5,5.5,5.5,6,6.5,0.12645628322587943,-730,-1
2899,2,317,4216098000702,8.963974763406936,45.42587612245946,0,600,0.03,0.07,0.11,0.17,0.2,0.01792783621762244,0,30
2899,1,346,4216308000702,16.508526011560697,37.90684842520156,0,424,1.8,5,8.8,11,18.1,0.019567922180748785,-730,-1
2899,1,1204,4230543000702,1.059330564784053,3.418176942903462,0,86,0.3,0.43,0.6,0.79,1.02,0.06809184481393507,-730,-1
2899,1,197,4267147848702,260.3553299492386,65.66881683577041,135,531,183,212,244,273,302,0.0111412736115824,-730,-1
2899,1,176,4235029000702,242.88926136363636,106.77304267073026,0.74,463,3.03,221,257.5,292,337,0.009953625155525394,-730,-1
2899,1,429,4281085554702,13.434965034965034,1.232404689567533,10.8,22.1,12.2,12.7,13.1,13.4,13.8,0.024261961316593146,-730,-1
2899,1,419,4245261000702,40.32379474940334,47.11044550581977,0.8,135.4,0.98,1.03,1.87,75,96,0.023696414432756475,-730,-1
2899,2,122,4290193713702,33.09016393442623,1.2600281930510784,29.4,36.3,30.3,31,31.5,31.9,32,0.006899671982807375,0,30
2899,1,561,4290193713702,33.10730837789662,1.2275702159511694,26,36.7,31.5,32.2,32.9,33.6,33.9,0.03172718018323719,-730,-1
2899,1,5410,4298431000702,4075.7994839186695,127336.06237624575,0,6760000,4.5,5.51,6.81,9.23,4060,0.3059608641556385,-730,-1
2899,1,153,4248033000702,236.2483006535948,2181.86131564428,1,27025,13,22,33,50.3,79,0.008652867322701051,-730,-1
2899,1,174,4250176840702,10.201149425287356,14.528815253131413,0,100,0,0,5,10,20,0.009840515778758059,-730,-1
2899,1,2911,4254663000702,126.43623153555475,2342.791305873682,0.26,125110,2.4,22.9,30.9,36.4,41,0.16463069788485465,-730,-1
2899,2,387,4254663000702,82.87844961240307,345.59404707511356,0.41,3720,1.3,1.64,2,2.47,2.9,0.02188666440447913,0,30
2899,1,117,4254663848702,2.476239316239316,0.6903518923979708,1.01,6.12,1.58,2.06,2.41,2.77,3.2,0.00661689854088904,-730,-1
2899,1,682,4263307000702,36.409692082111434,140.32406751721047,0,2671,1.05,3,6,12,26,0.0385702974776609,-730,-1
2899,1,140,4263791000702,89.90457142857143,27.068326160107674,10.68,128.1,31.5,83,94,104,109,0.00791765637371338,-730,-1
2899,1,193,4298431848702,6.952331606217615,1.906707528122215,3.53,16.39,4.51,5.64,6.38,7.29,7.95,0.010915054858047732,-730,-1
2899,1,903,4265595000702,128.31633444075305,111.52280963814748,0.69,2158,50,68,98,136,173,0.0510688836104513,-730,-1
2899,1,103,4265595645702,134.2135922330097,206.82756152311228,24,2119,52,72,90,128,163,0.005825132903517702,-730,-1
2899,1,142,44788645000702,318.28239436619714,1306.1964440980412,2.1,15000,7,18.8,56,174,378.4,0.008030765750480715,-730,-1
2899,1,212,44804891000702,7.65117924528302,70.82850616335662,0,1023,0,0,0,0,5,0.011989593937337405,-730,-1
2899,1,161,44804891840702,0.8074534161490683,3.575114557518246,0,40,0,0,0,0,5,0.009105304829770388,-730,-1
2899,2,558,44788835000702,27.899462365591397,30.175309733028723,6,468,7,9,10,11,11,0.03155751611808619,0,30
2899,1,483,44805650000702,0.3653209109730848,0.9516696675520281,0,13,0.1,0.12,0.19,0.27,0.32,0.027315914489311165,-730,-1
2899,1,146,4327657840702,0.20753424657534225,0.3416159603067822,0,3,0,0.1,0.2,0.2,0.2,0.008256984504015383,-730,-1
2899,1,975,4353510000702,6.098482051282048,3.5442878753804252,0.12,41.6,2.5,3.6,4.7,6.2,8.3,0.05514082117407533,-730,-1
2899,1,855,4272032000702,1.8903976608187132,4.523175971828385,0,75,0.3,0.55,0.91,1.57,2.28,0.04835425856803529,-730,-1
2899,2,110,4272032000702,2.3218090909090914,4.206067431514704,0.15,28.42,0.15,0.15,0.25,0.3,0.35,0.006221015722203371,0,30
2899,1,187,4353510554702,5.712299465240642,2.2264076267815636,2.7,13.2,3.5,4,5,6.1,7.1,0.01057572672774573,-730,-1
2899,2,242,4281085000702,2860.2921074380156,31222.28629717164,3.29,355000,11,11.9,12.1,12.3,12.4,0.013686234588847416,0,30
2899,2,312,4290193000702,43.42365384615386,54.69832958983645,13.6,342,29,30.1,31,31.3,31.5,0.017645062775704105,0,30
2899,1,208,4298431444702,6.809519230769229,1.8349836471030576,3.56,14.49,4.4,5.34,6.26,7.04,7.67,0.011763375183802736,-730,-1
2899,1,242,4304801000702,159.5252479338843,431.5714899166296,0,3979,0.5,4,12,43.9,183,0.013686234588847416,-730,-1
2899,1,301,4309023000702,3.328770764119603,0.7771633144170841,0.8,5.9,2.4,3,3.3,3.69,3.9,0.017022961203483768,-730,-1
2899,2,828,4324383000702,2.8327451690821257,31.46783875329191,0.3,860.89,0.51,0.56,0.6,0.62,0.65,0.04682728198167628,0,30
2899,1,555,4324383840702,0.8312072072072073,0.2104829034756591,0.37,2.63,0.6,0.68,0.77,0.87,0.94,0.03138785205293519,-730,-1
2899,1,720,40483362000702,94.82083333333334,14.4852035915144,62,155,75,83,92,100,105,0.04071937563624024,-730,-1
2899,1,565,4327657000702,2.2795575221238953,42.90832911897862,0,1020,0,0.2,0.2,0.2,1,0.031953398936771855,-730,-1
2899,1,903,44788275000702,77.30403100775195,24.420150877443128,0.32,227.64,41.83,58,73.09,85.65,93.99,0.0510688836104513,-730,-1
2899,2,158,44788275000702,74.56696202531644,33.23144356881503,0.09,214.6,15.86,30.48,40.26,47.44,51.24,0.008935640764619387,0,30
2899,2,110,44788835645702,28.881818181818183,47.8673112144647,9,480.99999999999994,9,9,10,12,12,0.006221015722203371,0,30
2899,1,612,44788835645702,24.00980392156863,18.56028974569915,5,212,10,13,17,23,27,0.034611469290804206,-730,-1
2899,1,336,44806420000702,85.9486607142857,20.75346075778303,0.66,158.82,56.73,72.28,86.38,97.24,103.63,0.019002375296912115,-730,-1
2899,1,4550,44788835000702,25.235736263736264,26.71500605365056,0.69,1074,11,14,19,25,32,0.2573238321456849,-730,-1
2899,NA,17682,1002,47.66078497907477,16.360705974987756,1,118,26,37,48,58,69,1,NA,NA
2899,NA,34624,581477911,17.230347245786675,13.381819756669868,0,212,3,5,10,21,36,1.9581495305960863,NA,NA
